pid,draft_year,was_drafted,declared_only,path,bio_pos,bio_height_in,bio_weight_lb,bio_pos_code,bio_age_at_draft,bio_combine_height_in,bio_combine_weight_lb,bio_combine_wingspan_in,bio_combine_reach_in,bio_combine_body_fat_pct,bio_combine_hand_length_in,bio_combine_hand_width_in,bio_combine_vertical_standing_in,bio_combine_vertical_max_in,bio_combine_lane_agility_s,bio_combine_sprint_s,bio_combine_bench_reps,bio_combine_wingspan_minus_height_in,bio_country_usa,col_age,col_gp,col_mpg,col_pts36,col_reb36,col_ast36,col_stl36,col_blk36,col_usg_pct,col_ts_pct,col_efg_pct,col_ast_pct,col_tov_pct,col_orb_pct,col_drb_pct,col_stl_pct,col_blk_pct,col_fg3ar,col_ftar,col_ft_pct,col_fg3_pct,col_fg2_pct,col_ortg,col_drtg,col_adj_ortg,col_adj_drtg,col_impact,col_impact_off,col_impact_def,col_value,col_recruit_score,col_rim_fga_share,col_rim_fg_pct,col_mid_fga_share,col_mid_fg_pct,col_dunks_per40,col_games_missed,col_minutes_share,col_usage_rank_team,col_bpm_rank_team,col_team_strength,col_bpm_pct_class,col_bpm_pct_age,col_usg_pct_age,col_ts_pct_age,col_ast_pct_age,col_stl_pct_age,col_blk_pct_age,col_bpm_pct_role,col_usg_pct_role,col_ast_pct_role,col_stl_pct_role,col_blk_pct_role,col_orb_pct_role,col_ts_pct_role,col_shot_proj_3p,col_fg3a_per40,col_gl_team_rank,col_gl_share_20min,col_gl_late_minus_early_pts40,col_gl_late_minus_early_ts,col_gl_late_minus_early_mpg,col_gl_top50_games,col_gl_top50_pts40,col_gl_top50_ts,col_gl_top50_gap_pts40,col_gl_top50_gap_ts,col_gl_mean_opp_rank,col_gl_ncaa_games,col_gl_ncaa_pts40,col_gl_ncaa_ts,col_gl_game_score_sd,col_gl_game_score_cv,col_gl_best5_game_score,col_gl_worst5_game_score,col_lu_on_off_net,col_lu_on_net,col_lu_rapm,col_lu_orapm,col_lu_drapm,col_lu_poss_on,col_lu_reliable,col_hm_share_rim,col_hm_fg_rim,col_hm_assisted_rim,col_hm_share_2pt_j,col_hm_fg_2pt_j,col_hm_assisted_2pt_j,col_hm_share_3,col_hm_assisted_3,col_hm_putback_share,col_sc_unassisted_rim,col_sc_unassisted_3,col_sc_self_created,col_pts_pg,col_reb_pg,col_ast_pg,col_stl_pg,col_blk_pg,col_final_season,col_class_index,col_n_seasons,col_minutes_total,col_first_bpm,col_bpm_delta,col_first_usg,col_usg_delta,col_bpm_mean,col_bpm_max,col_final_is_current,col_z_impact,col_z_ts_pct,col_z_usg_pct,col_z_ast_pct,col_z_stl_pct,col_z_blk_pct,col_z_orb_pct,col_z_fg3ar,col_z_pts36,bio_bmi_proxy,intl_age,intl_gp,intl_minutes,intl_mpg,intl_pts36,intl_reb36,intl_ast36,intl_stl36,intl_blk36,intl_usg_pct,intl_ts_pct,intl_efg_pct,intl_ast_pct,intl_tov_pct,intl_orb_pct,intl_drb_pct,intl_fg3ar,intl_ftar,intl_ft_pct,intl_fg3_pct,intl_impact,intl_level,intl_last_level,intl_n_seasons,intl_best_level,intl_youth_pts36,intl_youth_n,hs_mcdonalds_aa,hs_jordan_brand,hs_hoop_summit,hs_recruit_rank_first,hs_recruit_rank_final,hs_recruit_rank_delta,hs_recruit_rank_points,hs_rsci_rank,pre_transferred,pre_redshirt,pre_medical_redshirt,pre_withdrew_previous_draft,pre_green_room_invite,pre_n_schools,cons_mock_consensus_rank,cons_mock_best_rank,cons_mock_n_sources,cons_bigboard_consensus_rank,med_n_injuries,med_n_surgeries,med_major_injury,med_red_flag,med_months_since_injury,scout_motor,scout_feel_iq,scout_shooting_mechanics,scout_athleticism,scout_defense,scout_size_for_position,scout_ball_skills,scout_upside,scout_floor,scout_character_concern,scout_injury_concern,scout_consistency_concern,scout_age_concern,scout_overall_tone,scout_n_reports,cs_spot_15ft_pct,cs_spot_college3_pct,cs_spot_nba3_pct,cs_spot_attempts,cs_offdrib_15ft_pct,cs_offdrib_college3_pct,cs_onmove_15ft_pct,cs_onmove_college_pct,txt_has_report,txt_words,y_early_war,y_early_war_log,y_redraft_rank,y_early_tier,y_early_tier_code,y_career_tier,y_draft_outcome,y_second_contract_aav,y_earnings_first5,y_all_star_selections,y_minutes_5yr,y_games_5yr,y_allstar_5yr,y_nba_seasons_total,y_s1_minutes,y_s1_war,y_s1_impact,y_s1_pts36,y_s1_tier_code,y_s2_minutes,y_s2_war,y_s2_impact,y_s2_pts36,y_s2_tier_code,y_s3_minutes,y_s3_war,y_s3_impact,y_s3_pts36,y_s3_tier_code,y_s4_minutes,y_s4_war,y_s4_impact,y_s4_pts36,y_s4_tier_code,y_s5_minutes,y_s5_war,y_s5_impact,y_s5_pts36,y_s5_tier_code,intl_lg_adj_pts36,intl_lg_strength,intl_prev_pts36,intl_season_gap,intl_src,intl_two_minutes,intl_two_pts36,col_basic_fill,bio_measure_src
Pcbdc976fea,2006,0,0,college_2008plus,G,78.0,179.0,2.0,22.26,76.75,179.0,78.75,100.5,4.1,,,29.0,35.5,10.67,3.3,5.0,2.0,1,22.11,38.0,34.8,16.386206896551727,4.737931034482759,2.4,1.6655172413793105,0.3517241379310346,25.0,57.9,53.0,14.2,13.0,5.7,12.6,3.0,1.1,0.4078091106290672,0.291,0.843,0.378,0.505,,,,,,,,,,,,,,,0.0,0.174,1.0,,0.0,,,,,,,,,,,,,,,0.605,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.84,4.58,2.32,1.61,0.34,2006.0,2.0,2.0,2032.5,,,,,,,1.0,,0.752,1.164,0.105,1.119,-0.325,-0.115,0.394,1.101,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,0.739849901,0.5538,31.0,bust_track,1.0,fringe,undrafted,,1429832.0,0.0,1340.0,109.0,0.0,3,967.0,0.6972559,-1.335332379,14.7,1.0,96.0,0.035336598,-2.031020034,15.699999999999998,0.0,277.0,0.007257403,-2.708174605,14.9,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0
P40d4a587d5,2006,0,0,international,F,81.0,245.0,4.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,26.3,,31.0,1012.767,32.66990322580645,14.0762880307119,7.0025978334602135,2.274955641327176,1.9194938223698048,0.9952930930806394,14.100459434401,57.1,50.68259385665529,,,,,0.5733788395904437,0.4163822525597269,0.8114754098360656,0.3154761904761904,18.096774193548388,4.0,3.0,6.0,4.0,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,3.215867404,1.4389,20.0,starter_track,3.0,role_player,undrafted,,12100000.0,0.0,1983.0,74.0,0.0,2,1909.0,3.186068309,0.532729089,11.5,2.0,74.0,0.029799095,-1.95843921,11.9,0.0,,,,,,,,,,,,,,,,14.0763,1.0,,0.0,0.0,,,0.0,0.0
P29710a392c,2010,0,0,college_pre2008_or_unlinked,G,71.0,175.0,2.0,27.12,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,24.4,26.97,3.0,44.766666666666666,14.922222222222222,,,,,,,,,,,,,,,,,1.6666666666666667,4.0,4.0,3.0,4.0,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.347216494,0.0,61.0,bust_track,1.0,fringe,undrafted,,,0.0,858.0,62.0,0.0,1,858.0,-0.347216494,-3.547051456,11.199999999999998,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,44.7,12.805,0.0,0.0
Pd1e1adb03d,2006,0,0,college_2008plus,F,82.0,211.0,4.0,22.12,79.25,211.0,85.5,109.0,6.5,,,26.5,31.5,11.9,3.31,7.0,6.25,1,21.97,30.0,30.2,13.267549668874173,13.076821192052982,0.8344370860927153,0.7152317880794703,6.472847682119205,21.2,54.3,51.5,5.6,20.6,14.7,25.0,1.1,18.6,0.0042553191489361,0.7020000000000001,0.558,,0.517,,,,,,,,,,,,,,,2.0,0.142,2.0,,0.0,,,,,,,,,62.0,38.0,34.0,100.0,97.0,50.0,0.441,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.13,10.97,0.7,0.6,5.43,2006.0,2.0,2.0,1575.1999999999998,,,18.8,2.3999999999999986,,,1.0,,0.172,0.368,-1.045,-1.02,7.491,2.292,-1.289,0.308,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,0.00018753,0.0002,40.0,bust_track,1.0,cup_of_coffee,undrafted,,1124180.0,0.0,456.0,49.0,0.0,2,333.0,0.004894575,-2.721302925,14.9,0.0,123.0,-0.004707045,-2.633659334,10.578048780487809,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,1.0
P3bad279cb0,2006,0,0,college_2008plus,G/F,79.0,225.0,3.0,23.82,,,,,,,,,,,,,,1,22.67,31.0,32.1,15.667289719626169,6.437383177570093,1.267289719626168,0.9420560747663552,0.1121495327102803,23.9,49.5,46.0,7.0,11.9,9.7,10.2,1.5,0.3,0.1978021978021978,0.4589999999999999,0.587,0.292,0.466,,,,,,,,,,,,,,,0.0,0.16,2.0,,0.0,,,,,,,,,82.0,32.0,39.0,4.0,77.0,23.0,0.447,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.97,5.74,1.13,0.84,0.1,2005.0,2.0,2.0,995.1,,,,,,,0.0,,-0.571,0.976,-0.877,-0.602,-0.658,1.242,-0.49,0.916,25.3,23.43,12.0,238.0,19.83333333333333,18.756302521008404,7.714285714285714,0.7563025210084033,1.6638655462184877,0.3025210084033613,13.934117647058825,84.8,82.53968253968253,,,,,0.4285714285714285,0.365079365079365,0.8695652173913043,0.6666666666666666,10.916666666666666,4.0,3.0,3.0,4.0,15.9128160418483,2.0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.0791983799999999,0.0,47.0,bust_track,1.0,fringe,undrafted,,2920174.0,0.0,2614.0,187.0,0.0,4,1177.0,0.138535554,-2.521077335,8.9,0.0,542.0,0.104872566,-2.378370199,10.2,0.0,851.0,-0.234116588,-3.270717545,10.0,0.0,44.0,-0.088489912,-6.599547789,4.6,0.0,,,,,,18.7563,1.0,,0.0,0.0,,,0.0,0.0
P4c433fbf72,2006,0,0,college_2008plus,F,82.0,232.0,4.0,22.79,79.5,232.0,84.0,105.5,5.8,,,31.5,36.0,11.47,3.29,19.0,4.5,1,22.64,23.0,25.3,17.88616600790514,9.533596837944666,1.1098814229249012,0.6118577075098814,2.347826086956522,,57.6,56.4,5.8,17.2,11.9,18.1,1.0,6.0,0.0,0.911,0.534,,0.564,,,,,,,,,,,,,,,7.0,0.097,,,0.0,,,,,,,,,,24.0,14.0,92.0,85.0,73.0,0.432,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.57,6.7,0.78,0.43,1.65,2006.0,4.0,4.0,1316.9,,,,,,,1.0,,0.703,,-1.018,-1.132,1.863,1.543,-1.307,1.482,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,-0.267974225,0.0,56.0,bust_track,1.0,fringe,undrafted,364461.0,1107378.0,0.0,509.0,61.0,0.0,4,71.0,-0.087560754,-5.144925333,16.4,0.0,283.0,0.085346318,-2.230661667,15.444876325088336,0.0,120.0,-0.189246644,-5.808332117999999,12.56,0.0,35.0,-0.076513145,-6.924541911,2.3,0.0,,,,,,,,,,0.0,,,0.0,1.0
P09e349620c,2006,0,0,college_2008plus,G,74.0,184.0,2.0,22.45,,,,,,,,,,,,,,1,22.3,34.0,33.4,17.6874251497006,6.27305389221557,1.519760479041916,1.584431137724551,0.3125748502994012,24.9,57.6,54.6,10.0,9.4,4.9,15.1,2.7,0.9,0.4641255605381166,0.195,0.816,0.411,0.485,,,,,,,,,,,,,,,0.0,0.167,2.0,,0.0,,,,,,,,,,,,,,,0.605,7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.41,5.82,1.41,1.47,0.29,2006.0,4.0,4.0,2107.1,,,,,,,1.0,,0.703,1.143,-0.457,0.781,-0.414,-0.329,0.629,1.432,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,57.0,64.0,7.0,4.0,64.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.107577849,0.0,51.0,bust_track,1.0,cup_of_coffee,undrafted,,412718.0,0.0,136.0,12.0,0.0,1,136.0,-0.107577849,-4.292538807,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0
P49a2cdbcb5,2007,0,0,college_2008plus,G,74.0,195.0,2.0,21.55,71.5,195.0,76.0,96.0,9.7,,,29.0,37.5,10.71,3.26,9.0,4.5,1,20.4,35.0,26.5,18.244528301886795,3.763018867924528,4.265660377358491,1.7524528301886793,0.1222641509433962,26.5,54.8,48.5,22.2,20.6,3.7,7.2,2.6,0.3,0.3480662983425414,0.42,0.783,0.357,0.458,,,,,,,,,,,,,,,2.0,0.125,2.0,,0.0,,,,,,,,,,,,,,,0.566,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.43,2.77,3.14,1.29,0.09,2006.0,2.0,2.0,2272.7,,,23.2,3.3000000000000007,,,0.0,,0.252,1.478,1.175,0.669,-0.682,-0.651,0.145,1.573,25.0,21.16,7.0,144.75,20.678571428571427,18.40414507772021,3.979274611398964,2.7357512953367875,3.233160621761658,0.4974093264248704,18.0460103626943,58.2,52.8,,0.108,6.6,7.8,0.320754716981132,0.4528301886792453,0.75,0.4705882352941176,11.857142857142858,3.0,3.0,1.0,3.0,,,0,0,0,3.0,18.0,15.0,5.0,15.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,-0.070802142,0.0,47.0,bust_track,1.0,cup_of_coffee,undrafted,,154847.0,0.0,146.0,18.0,0.0,1,146.0,-0.070802142,-3.691179888,14.7,0.0,,,,,,,,,,,,,,,,,,,,,13.251,0.72,,0.0,0.0,,,0.0,1.0
P2611750e05,2006,0,0,college_2008plus,F,79.0,229.0,4.0,24.16,77.5,228.6,81.0,105.5,,,,26.5,32.0,10.64,3.27,10.0,3.5,1,23.01,33.0,30.8,14.551948051948052,8.672727272727274,1.8818181818181816,1.554545454545455,1.3090909090909093,,63.7,59.2,9.7,15.7,11.3,15.9,2.5,3.8,0.0074906367041198,0.472,0.754,,0.585,,,,,,,,,,,,,,,0.0,0.154,,,0.0,,,,,,,,,,55.0,84.0,79.0,90.0,95.0,0.555,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45,7.42,1.61,1.33,1.12,2005.0,4.0,4.0,1016.4,,,,,,,0.0,,1.666,,-0.511,0.52,0.853,1.713,-1.278,0.629,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,0.015286199,0.0152,38.0,bust_track,1.0,cup_of_coffee,undrafted,,412718.0,0.0,41.0,11.0,0.0,1,41.0,0.015286199,-2.023772318,14.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,1.0
Pa0908fe6ff,2006,0,0,international,F,81.0,225.0,4.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,24.1,,28.0,666.883,23.81725,17.92218425121048,5.128335855015047,0.9177022056342716,1.1336321363717472,0.2699124134218446,15.091342859242175,64.7,62.34042553191489,,,,,0.5617021276595745,0.2085106382978723,0.7959183673469388,0.4318181818181818,11.678571428571429,4.0,3.0,4.0,4.0,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1.534200906,0.9299,26.0,rotation_track,2.0,fringe,undrafted,,5744000.0,0.0,1939.0,152.0,0.0,3,936.0,1.084012637,-0.474739184,18.5,1.0,373.0,-0.082939198,-3.1440931390000006,16.527077747989278,0.0,630.0,0.533127467,-1.167572142,14.8,1.0,,,,,,,,,,,17.9222,1.0,,0.0,0.0,,,0.0,0.0
Pe77ed0b343,2006,0,0,college_2008plus,F,80.0,230.0,4.0,22.05,,,,,,,,,,,,,,1,21.9,30.0,32.0,12.34125,8.516250000000001,2.66625,1.1587500000000002,0.48375,,57.7,52.5,12.5,12.6,10.5,16.3,1.8,1.2,0.4344262295081967,0.381,0.785,0.377,0.493,,,,,,,,,,,,,,,0.0,0.16,,,0.0,,,,,,,,,,79.0,59.0,28.0,72.0,74.0,0.574,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.97,7.57,2.37,1.03,0.43,2006.0,4.0,4.0,1811.2,,,,,,,1.0,,0.719,,-0.122,-0.232,-0.28,1.169,0.505,0.073,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.020703851,0.0,43.0,bust_track,1.0,cup_of_coffee,undrafted,,135895.0,0.0,13.0,2.0,0.0,1,13.0,-0.020703851,-5.908974715,5.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0
Pb87d740adf,2006,0,0,college_2008plus,F,82.0,245.0,4.0,22.68,,,,,,,,,,,,,,1,21.53,31.0,30.0,15.024000000000004,9.288,1.4760000000000002,1.5120000000000002,0.972,19.7,59.9,54.8,8.9,10.5,7.9,16.4,2.5,2.4,0.0520446096654275,0.465,0.744,,0.561,,,,,,,,,,,,,,,1.0,0.145,3.0,,0.0,,,,,,,,,56.0,50.0,84.0,60.0,54.0,85.0,0.524,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.52,7.74,1.23,1.26,0.81,2005.0,4.0,4.0,930.0,,,,,,,0.0,,1.067,0.11,-0.619,0.52,0.249,0.713,-1.093,0.75,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.04729143,0.0462,37.0,bust_track,1.0,cup_of_coffee,undrafted,,,0.0,100.0,6.0,0.0,1,100.0,0.04729143,-1.822837449,12.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0
Pd5893ad4c2,2007,0,0,college_2008plus,F,78.0,235.0,4.0,24.03,,,,,,,,,,,,,,1,21.88,24.0,32.6,22.638036809815947,12.831901840490795,1.3361963190184047,1.5680981595092025,1.3803680981595092,,66.5,61.1,8.2,12.7,13.0,29.2,2.5,3.5,0.0794701986754966,0.51,0.799,0.292,0.626,,,,,,,,,,,,,,,7.0,0.126,,,0.0,,,,,,,,,,43.0,84.0,75.0,96.0,98.0,0.558,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,11.62,1.21,1.42,1.25,2005.0,1.0,1.0,782.4000000000001,,,,,,,0.0,,2.107,,-0.714,0.52,0.724,2.214,-0.98,2.706,27.2,24.0,3.0,80.87666666666667,26.95888888888889,10.682932860734452,11.573177265795657,1.3353666075918065,1.7804888101224086,1.3353666075918065,0.096,89.3,88.5,5.1,27.3,10.8,25.0,0.1538461538461538,0.0769230769230769,1.0,0.5,,2.0,2.0,1.0,2.0,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.8163299009999999,0.5968,28.0,bust_track,1.0,cup_of_coffee,undrafted,,64978.0,0.0,496.0,54.0,0.0,4,159.0,0.124662318,-1.284163068,15.5,0.0,96.0,-0.151963966,-5.875243358,11.627083333333331,0.0,16.0,0.001155351,-2.608253642,19.1,0.0,225.0,0.842476198,4.580517464,14.7,0.0,,,,,,9.0805,0.85,,0.0,0.0,,,0.0,0.0
P3765a7e186,2006,0,0,college_2008plus,G,77.0,187.0,2.0,22.07,75.0,187.0,77.75,96.5,9.6,,,30.5,39.0,11.46,3.34,1.0,2.75,1,21.92,16.0,30.7,17.812377850162868,4.1042345276872965,4.174592833876222,2.5680781758957654,0.7270358306188925,,66.4,59.5,22.2,17.9,4.5,8.2,4.1,1.7,0.4248366013071895,0.444,0.897,0.369,0.625,,,,,,,,,,,,,,,16.0,0.077,,,0.0,,,,,,,,,,,,,,,0.625,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.19,3.5,3.56,2.19,0.62,2006.0,4.0,4.0,1442.9,,,,,,,1.0,,2.121,,1.175,2.357,-0.057,-0.436,0.465,1.463,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,63.0,60.0,-3.0,4.0,60.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,-0.098632201,0.0,49.0,bust_track,1.0,cup_of_coffee,undrafted,,161061.0,0.0,12.0,5.0,0.0,1,12.0,-0.098632201,-18.78073689,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,1.0
P2815fbec81,2006,0,0,college_2008plus,G,78.0,207.0,2.0,23.3,,,,,,,,,,,,,,1,23.15,31.0,27.2,10.032352941176471,4.314705882352941,3.030882352941177,1.151470588235294,0.0794117647058823,,60.7,56.5,16.8,20.5,3.1,11.8,1.8,0.3,0.3333333333333333,0.345,0.776,0.393,0.554,,,,,,,,,,,,,,,8.0,0.108,,,0.0,,,,,,,,,,,,,,,0.57,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.58,3.26,2.29,0.87,0.06,2006.0,4.0,4.0,843.1999999999999,,,,,,,1.0,,1.203,,0.453,-0.232,-0.682,-0.811,0.084,-0.514,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,20.0,19.0,-1.0,2.0,19.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.280277633,0.0,57.0,bust_track,1.0,cup_of_coffee,undrafted,,412718.0,0.0,199.0,23.0,0.0,1,199.0,-0.280277633,-5.467835933,5.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0
Pe047befac5,2006,0,0,college_2008plus,F,81.0,238.0,4.0,23.2,79.5,238.0,84.5,104.0,7.8,,,29.5,34.5,12.08,3.4,15.0,5.0,1,23.05,28.0,36.0,19.68,7.860000000000001,2.46,1.14,0.82,,56.2,51.6,16.8,16.9,7.1,19.8,1.8,2.5,0.1799065420560747,0.3289999999999999,0.773,0.338,0.519,,,,,,,,,,,,,,,0.0,0.18,,,0.0,,,,,,,,,,94.0,59.0,59.0,34.0,66.0,0.554,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.68,7.86,2.46,1.14,0.82,2006.0,4.0,4.0,2165.1,,,,,,,1.0,,0.478,,0.453,-0.232,0.3,0.259,-0.556,1.938,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,-0.099125809,0.0,50.0,bust_track,1.0,cup_of_coffee,undrafted,,161061.0,0.0,28.0,8.0,0.0,1,28.0,-0.099125809,-9.614578530999998,7.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,1.0
P5fde6f13a3,2006,0,0,college_2008plus,F,79.0,190.0,4.0,24.13,,,,,,,,,,,,,,1,21.98,13.0,,,,,,,,,,,,,,,,0.2543859649122807,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.69,3.46,1.08,0.69,0.23,2004.0,2.0,2.0,0.0,,,,,,,0.0,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.080134563,0.0,48.0,bust_track,1.0,cup_of_coffee,undrafted,,20133.0,0.0,27.0,1.0,0.0,1,27.0,-0.080134563,-8.491716488,6.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0
Pc90f94ed67,2008,0,0,college_2008plus,G,77.0,195.0,2.0,24.52,,,,,,,,,,,,,,1,22.37,32.0,22.8,5.08421052631579,4.831578947368421,7.010526315789475,2.273684210526316,0.7421052631578947,,50.2,44.7,31.9,40.9,2.9,14.0,3.6,2.0,0.3058823529411765,0.471,0.675,0.231,0.492,,,,,,,,,,,,,,,0.0,0.114,,,0.0,,,,,,,,,,,,,,,0.486,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,3.06,4.44,1.44,0.47,2006.0,2.0,2.0,1206.6,,,,,,,0.0,,-0.488,,2.472,1.794,0.077,-0.865,-0.031,-1.771,23.1,24.0,33.0,1287.9266666666667,39.02808080808081,15.6810170351314,4.332544813628105,4.640015735885584,1.8448255335448704,0.2795190202340712,0.197,55.0,47.2,19.7,12.1,1.8,10.2,0.2753623188405797,0.5265700483091788,0.7798165137614679,0.3245614035087719,,2.0,2.0,2.0,2.0,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.055618876,0.0541,40.0,bust_track,1.0,cup_of_coffee,undrafted,,,0.0,84.0,6.0,0.0,1,84.0,0.055618876,-1.459377151,14.099999999999998,0.0,,,,,,,,,,,,,,,,,,,,,13.3289,0.85,,0.0,0.0,,,0.0,0.0
P05a3993fb1,2006,0,0,college_pre2008_or_unlinked,G/F,79.0,195.0,3.0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.487878621,0.0,63.0,bust_track,1.0,cup_of_coffee,undrafted,,1675522.0,0.0,245.0,45.0,0.0,3,20.0,0.019299044,-0.936564856,15.96,0.0,132.0,-0.251816511,-6.387622283,12.342424242424244,0.0,93.0,-0.255361154,-7.99274387,15.5,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0
